5204	3511
5725	4870
2147	3963
4230	1980
3800	4228
5979	5477
5717	5883
6127	6000
4985	5878
3095	5564
3958	4261
3267	5414
5326	5038
5715	3898
2494	5486
4858	3411
3639	4545
4203	5489
4535	4998
4386	4998
4351	4432
4965	5493
4567	4998
4752	5363
4758	5453
4335	4998
6325	2761
5572	5499
2872	5500
4851	5501
4885	5621
4887	5503
6096	5054
804	5505
2465	907
3101	4892
6159	3384
3989	5509
5903	3949
3023	5511
3024	5512
4697	5513
2771	3895
4124	3929
5744	5516
3740	5517
4428	5921
4312	4998
6091	5520
2040	5795
5394	4930
6220	5523
4539	4432
1075	5693
4711	5526
5809	4237
4117	5542
3115	5529
1955	2794
6316	5531
4424	5927
3904	4898
5546	5569
5047	5535
5415	5795
5575	4075
4526	5921
4827	6111
5098	4394
4618	4998
2464	5349
5236	5543
4087	5544
4088	5545
6058	5546
2055	4822
2406	2531
6141	6094
4585	5774
4569	4998
5651	5188
4305	5921
4504	5921
5500	5354
4632	3859
2949	5557
5702	5558
2423	5559
3145	4442
3237	4920
5231	5297
3887	6013
5647	5564
5449	5565
5777	2039
4425	5921
4591	5774
5046	5569
5644	5552
5537	387
5442	4599
6290	5573
3851	5574
3809	5749
3500	2938
812	5577
4325	3859
4448	4998
6043	5580
4392	4998
4484	5927
5816	5119
6147	3855
5867	3407
4537	5927
2409	5587
5417	4873
3298	5589
3722	3556
6197	5531
4354	5927
5683	2459
2553	5395
4281	3859
5986	5596
5996	4623
6322	5733
5791	6076
4106	5767
5751	2633
2003	5602
4464	5927
5547	1479
2790	5605
4343	5927
2035	4970
5446	6178
5282	5609
5283	5610
5030	6119
4220	5612
4389	5774
2528	4312
6179	5595
2260	5616
5663	5617
5444	322
4372	5921
5729	4992
5982	5621
4726	5622
2424	5623
2422	5624
4960	5625
4174	5626
5758	6101
4955	5054
4399	5921
5463	2531
5153	5631
5448	5632
4278	4432
5304	6156
3878	5885
4074	787
5503	5806
3181	5638
3719	5639
5664	5640
4587	4998
5205	5643
1979	5643
2791	3511
5514	4623
4911	5646
5480	2890
5162	5648
4258	4998
2965	5650
5494	3644
1113	5966
3377	5646
4442	5927
2828	5655
5217	4005
5590	4806
4662	5658
4181	5659
5420	5660
5418	5661
4984	5878
4554	5921
4412	4432
5750	5665
5976	5655
6202	6083
5992	1170
5571	5498
5759	4873
4538	5927
3903	3877
3482	5673
4516	4432
5327	4206
2276	5676
824	5677
4229	4334
6163	5867
4966	466
5076	5681
5077	5682
5403	4521
5202	5684
3433	4418
4496	4998
6052	5687
4703	5688
6166	5689
4102	5690
6014	6075
4398	4432
5252	6034
3676	5694
6258	5695
5063	5696
5281	4478
2765	5646
6284	5699
6203	4109
5163	5701
4007	5702
4980	5703
4679	5704
5733	4992
4588	4998
5901	6214
3589	4099
4469	5927
4238	1841
4989	5676
1931	650
5358	5713
4373	3859
1747	2859
4543	5927
2700	6084
5629	5718
5424	5719
5243	5874
4405	4432
2118	5722
5154	4898
5278	5268
4263	4998
4926	5726
795	5727
5263	5728
3628	5471
4024	5730
5464	5731
1399	5489
4006	5702
6223	6206
6291	5735
6251	5736
4350	4998
4603	5921
5893	5739
5188	5740
3662	5741
3797	2992
5349	5795
4035	5744
2320	5745
2321	5746
5069	4370
5343	5748
5216	5855
5210	5898
5270	5751
2534	4310
4094	5753
4095	5754
4323	4432
5165	5756
4336	4432
4480	4998
3966	5759
5172	5760
3108	2421
5237	5762
4583	4998
5609	5764
3252	5389
6269	5766
4107	5767
5370	5768
5341	5769
4775	5813
4546	4432
2818	4540
6036	5773
4307	5927
5447	5775
6315	5874
4017	5777
2668	4109
5029	5779
4756	5780
2522	3051
5646	5632
6118	5783
4073	787
5891	4478
2461	5786
3192	4791
2940	2938
5912	4956
5510	5885
5958	5791
6053	5792
5908	5933
3974	5794
5960	6108
3699	4732
5036	5797
5067	5944
5114	5799
3601	4478
4457	5927
5174	5802
4995	3449
2444	5804
4358	5921
5799	5806
6221	5807
4241	3051
5433	5809
4380	4998
5859	4045
5026	5330
3169	5813
4552	4432
5593	5815
6295	2322
5334	5817
5335	5818
5621	4389
5508	5820
4105	5821
4574	4998
5103	1479
3464	4964
4590	5774
3136	5446
5825	5354
6240	5828
6034	5501
3250	5389
3079	4879
4371	5921
4226	5259
4970	5775
4316	5927
5025	5836
4433	5927
4578	4998
4477	5927
5330	5840
3222	5841
5690	4899
5666	5843
4945	5259
4346	5921
5509	5188
5156	5847
5771	4806
5756	5542
6293	5850
5228	5851
3969	5852
6317	5853
3319	5854
5763	6025
4551	5774
4419	3859
5527	5363
5951	6214
5524	5860
5348	6110
4078	6133
5400	4521
3515	6140
5895	6178
1733	6178
6165	3384
5121	5868
6009	5869
4558	5921
4596	5927
3696	5872
4927	5873
3693	5874
1751	5875
5342	5876
4801	5885
4982	5878
5933	5377
4547	5927
3334	5881
3873	5882
5595	5883
4429	5921
3264	5885
4666	5886
4743	5587
3725	5888
3726	5889
5160	4086
4524	5921
4864	5892
4865	5893
1745	5894
5003	2719
2477	5896
5212	6108
4870	5321
3141	5899
4838	5631
4311	5927
4308	5927
5638	5903
5639	5904
4901	5905
4902	5906
5916	5907
5917	5908
5586	5909
5487	5910
5171	5911
5999	5912
3304	5913
2080	5914
5808	5915
5380	5916
5277	5917
3435	4174
6001	5919
5679	5920
4426	5927
3908	5377
3677	5923
3902	5924
5522	5925
4646	5926
4612	3859
4959	5626
6010	5929
6044	6220
5826	4314
6294	5932
2861	5933
2868	4678
4255	4998
6233	5936
4086	5937
5206	5938
4375	5927
4672	5940
3262	5941
1829	5022
5969	5943
3189	5798
5253	5945
3051	5946
4318	4432
5261	6148
5262	5949
2724	5950
5273	5549
4589	3859
4718	3206
6246	5549
4409	3859
3184	5956
4026	5957
5164	5958
5705	5959
5915	5960
3036	5961
6274	5962
4824	5963
2719	5774
5280	5693
1119	5966
6011	5967
4382	5927
4909	5969
4147	3407
3898	3457
5502	5972
1056	5377
4126	5974
5399	4521
3963	5976
5990	5977
4532	5927
5731	4992
4173	5980
3865	5981
819	5982
5167	5911
4664	5984
6249	5985
6250	5986
4245	5987
5401	4521
5214	5989
5215	5990
1954	5991
5757	5992
3850	5993
5653	5994
5654	5995
2117	5996
4309	5927
6224	5998
5730	5705
3910	6178
3046	6001
5530	6002
6153	6003
6119	6004
4295	5774
4714	6006
5698	6076
4599	5921
4303	4432
5712	6101
1944	6011
5742	4808
2910	6013
3731	4629
6028	5252
5293	6016
6056	6017
5089	6187
5006	2762
5713	5813
4161	5921
3321	6022
3322	6217
5284	6024
5860	5855
4557	4432
5801	6027
5752	5354
5855	6029
2509	6030
6105	656
5336	6032
5337	6033
2315	6178
6013	6035
4204	5489
4188	6037
5840	4207
2701	6039
4367	4432
5207	6214
5504	6042
6021	6043
5868	6075
2471	6045
5932	6046
5584	5909
3864	6048
4010	6049
5475	6050
4197	6051
5119	6052
2961	6053
5923	6054
6162	3384
4517	5927
6217	6075
5918	4623
3764	6059
4534	4432
4148	6061
4432	4998
4979	6063
5060	5905
5946	6065
6264	6066
4549	4432
3044	3258
4251	6143
5230	6070
4021	6071
5942	5971
3652	6073
4301	4998
4972	6075
3010	5599
5538	6077
5149	6078
3308	4314
3747	5311
3748	5312
5443	6082
6184	6083
5681	6084
1843	6085
5920	6086
5921	6087
4171	6088
2977	6089
3866	6090
5113	6091
6161	5867
4559	4432
5564	6094
2145	6095
4609	5921
6254	6097
5353	5643
5728	4992
5350	5879
6144	5879
6245	4790
5813	6103
5170	5911
3576	6105
4600	5921
5952	3903
6171	6034
4735	4808
6087	6110
5655	6111
4886	5503
6158	3384
6031	6114
6032	6115
3938	6116
5310	6156
5257	6118
3300	5611
5869	3407
2912	6121
4455	3859
3591	6123
6008	6124
2185	6125
5637	6126
6111	6127
6007	6128
5797	6129
6241	6130
4751	6131
4260	4432
3886	6133
5416	6134
5384	6148
4333	5921
5947	6137
2862	6138
4410	4998
3504	6140
5909	3168
6047	6142
5973	6149
3653	6144
5677	6145
6198	6146
3360	6147
5332	6148
4973	6149
5997	6150
5743	6151
6289	6152
4931	6153
5739	6154
6074	6155
5309	4424
4096	6157
5363	6158
5819	6111
5161	6160
6307	6161
3930	6162
4564	4998
3454	6034
5116	6165
3692	6166
6253	6167
3671	6168
2939	6169
4033	6146
5107	6171
6121	6172
5837	6173
5803	5693
3824	6175
4015	6176
5255	6177
5635	6178
5569	6034
2913	6180
6167	5867
3795	5205
5684	6183
4932	6184
6097	6185
5966	6186
5852	6187
4223	6188
4224	6189
6019	6190
6059	6191
5134	6000
3299	6076
5662	6194
6262	6195
2858	6196
2545	4949
3670	6198
5562	6199
5970	6200
2960	6052
5104	6202
5678	6203
4867	6204
4949	6205
6226	5998
4688	5106
3997	5377
2678	6209
3939	3407
5523	6211
3765	6212
4712	5536
4836	6214
4762	6215
6160	5867
3323	6217
5784	6218
5785	6219
5533	6220
5747	6000
5724	6222
3803	6223
5112	6224
6094	6225
6308	6226
3736	6227
6326	6228
0	3671
0	4400
0	222
0	3105
0	4271
13	330
13	2638
13	931
13	3175
13	1485
13	23
13	1154
13	2397
13	814
13	554
13	31
13	1211
13	3911
13	42
13	964
13	2896
13	2123
13	499
13	384
13	54
13	260
13	1250
13	1983
13	1990
13	2955
13	1529
13	2369
13	5032
13	930
13	583
13	3185
13	180
13	765
13	1437
13	1681
13	1339
13	1598
13	1092
13	83
16	4615
21	21
21	5090
21	383
23	1707
23	499
23	330
23	54
23	384
23	931
23	260
23	1250
23	1990
23	3175
23	1529
23	1154
23	1680
23	930
23	583
23	554
23	5593
23	4756
23	1437
23	765
23	1681
23	1339
23	1598
23	1599
23	2896
26	70
26	3450
26	152
26	1654
26	2126
26	858
26	26
26	1362
26	819
26	818
26	938
26	1020
26	324
26	199
26	1083
26	762
26	1260
26	1263
31	330
31	2638
31	1483
31	1485
31	2877
31	3208
31	5316
31	818
31	3836
31	814
31	4756
31	3894
31	1123
31	3145
31	2896
31	384
31	54
31	1019
31	598
31	2025
31	1990
31	1654
31	2660
31	1992
31	1350
31	930
31	583
31	180
31	3114
31	765
31	2108
31	1681
31	1339
31	1598
31	1597
31	83
31	1259
38	2485
38	4316
38	4162
38	5032
42	3891
42	2638
42	931
42	384
42	1335
42	260
42	766
42	982
42	1990
42	1485
42	1529
42	1680
42	814
42	930
42	583
42	3993
42	554
42	180
42	1437
42	765
42	345
42	1681
42	160
42	1598
42	83
42	1092
42	1597
42	589
49	4362
49	49
49	1942
49	3326
49	3835
49	570
49	2662
49	2291
49	143
49	4218
49	4722
49	1364
49	1173
49	4100
49	2908
49	534
49	2858
49	2722
49	2767
49	3858
49	1475
49	756
49	1425
49	2096
49	965
54	330
54	1335
54	2638
54	3891
54	931
54	766
54	982
54	1485
54	814
54	3993
54	554
54	2896
54	384
54	260
54	1990
54	1529
54	1680
54	583
54	180
54	1437
54	765
54	345
54	1681
54	160
54	1598
54	1339
54	1597
54	1092
54	83
54	589
64	201
64	2656
64	1988
64	1092
64	222
64	180
64	1437
64	1532
64	556
64	1259
70	70
70	1266
70	3450
70	1942
70	2425
70	1654
70	3045
70	1362
70	1025
70	3880
70	4262
70	819
70	818
70	2356
70	282
70	3687
70	1020
70	2221
70	1178
70	2512
70	1475
70	1090
70	1975
70	2854
73	1245
73	289
73	2297
73	1081
73	829
73	405
73	1696
73	2244
73	233
73	1589
73	592
73	2913
73	217
73	4294
73	3073
73	1498
73	974
73	2062
73	1596
73	2139
73	630
73	378
75	3263
75	2995
75	1173
75	1892
75	350
75	2636
75	1942
75	570
75	1450
75	3827
75	4263
75	796
75	3317
78	3398
78	3451
78	78
78	570
78	3715
80	2716
80	4472
83	99
83	1913
83	363
83	330
83	3916
83	1839
83	2968
83	4923
83	982
83	2829
83	1485
83	1739
83	3338
83	818
83	814
83	2397
83	554
83	1565
83	4730
83	4565
83	3663
83	3662
83	1211
83	291
83	964
83	2394
83	2896
83	1397
83	3681
83	4127
83	4316
83	384
83	260
83	1990
83	1654
83	1529
83	3341
83	930
83	583
83	5032
83	1437
83	4624
83	180
83	2027
83	765
83	1681
83	83
83	160
83	1598
83	1339
83	1013
83	1092
83	1597
83	1599
99	1211
99	2123
99	1913
99	4130
99	814
99	363
99	2007
99	4624
99	4022
99	4316
99	1123
111	2840
111	1773
111	2287
111	1481
111	4936
111	1654
111	818
111	2871
111	2637
111	1020
111	1586
111	199
111	5113
111	162
111	1263
111	3277
111	376
143	3835
143	2662
143	580
143	1892
143	3858
148	2186
148	4515
148	1407
148	3538
148	547
148	524
152	4642
152	1773
152	2126
152	858
152	4095
152	4262
152	2327
152	938
152	1020
152	4920
152	199
152	1083
152	162
152	1260
152	1466
152	3277
152	376
155	1814
155	3051
155	1841
155	1842
155	3706
155	5987
160	814
160	930
160	583
160	330
160	4165
160	1339
160	982
160	1092
160	1529
160	2896
162	499
162	938
162	3113
162	1020
162	3450
162	1773
162	2907
162	199
162	2287
162	3175
162	3132
162	1030
162	3277
162	4262
162	376
180	1707
180	2069
180	330
180	453
180	2638
180	1839
180	4923
180	2656
180	5358
180	2868
180	1318
180	1988
180	1485
180	3585
180	3208
180	814
180	4165
180	2397
180	4730
180	790
180	554
180	4756
180	2974
180	3477
180	1709
180	3894
180	1123
180	3565
180	1211
180	4913
180	2889
180	2394
180	2896
180	5182
180	3624
180	845
180	5133
180	4645
180	1198
180	986
180	2455
180	1350
180	3354
180	930
180	583
180	5032
180	1437
180	2108
180	3703
180	1681
180	2021
180	1339
180	1598
180	1597
180	1596
180	1259
197	2656
197	1247
197	3291
197	1654
197	1988
197	1123
197	818
199	3450
199	1773
199	2287
199	2126
199	858
199	4262
199	938
199	1020
199	324
199	199
199	1083
199	762
199	1260
199	1263
199	3277
199	376
201	201
201	222
201	556
201	1532
217	1245
217	289
217	1081
217	405
217	2244
217	814
217	2913
217	3073
217	974
217	2062
217	629
217	2139
217	630
217	378
217	829
217	1696
217	522
217	2455
217	233
217	1589
217	592
217	4294
217	1498
217	1596
222	2577
222	384
222	3916
222	3891
222	5105
222	3584
222	4011
222	4346
222	1532
222	3671
222	3638
222	2682
222	1861
222	5032
222	4203
222	3176
222	3073
222	5506
222	1437
222	5048
222	4070
222	335
222	4400
222	1673
222	3942
222	3145
222	630
233	1245
233	289
233	2297
233	1081
233	1696
233	522
233	2455
233	814
233	1589
233	2913
233	974
233	1596
233	629
233	378
233	630
234	4432
234	3073
234	5921
234	5927
234	3534
234	4998
234	2139
234	5774
234	3859
260	1707
260	1591
260	3891
260	330
260	453
260	2638
260	1839
260	931
260	766
260	1483
260	1485
260	2877
260	2244
260	814
260	2397
260	3993
260	554
260	4756
260	3053
260	4165
260	2062
260	378
260	2394
260	2896
260	3113
260	1529
260	986
260	1680
260	930
260	583
260	3114
260	2108
260	345
260	1681
260	2021
260	1092
260	1339
260	1598
260	1597
260	3440
267	1855
267	1892
267	3872
267	2112
267	1104
267	2126
267	267
267	3094
267	992
267	2637
267	324
267	5113
267	580
267	1466
272	790
272	5843
272	5631
280	974
280	1596
280	630
280	1245
282	2253
282	2871
282	518
282	1586
282	1654
282	1013
282	1263
282	819
282	818
287	814
289	1245
289	289
289	1081
289	405
289	1870
289	2244
289	814
289	2913
289	3073
289	974
289	2062
289	629
289	2139
289	630
289	378
289	2297
289	829
289	1696
289	522
289	2455
289	1589
289	592
289	4294
289	1498
289	1596
290	2485
290	4653
290	4162
290	3681
290	1565
290	4059
290	291
290	2027
291	1565
291	814
291	882
291	3681
291	2027
291	3949
291	1739
291	378
291	881
306	1615
306	488
306	2974
306	3214
306	481
306	1468
306	1211
306	892
322	384
324	1855
324	1892
324	4246
324	1187
324	2235
324	2112
324	1104
324	2126
324	858
324	2915
324	3094
324	938
324	992
324	2637
324	1020
324	4503
324	5113
324	1083
324	580
324	1260
324	756
324	1263
324	4198
330	2638
330	931
330	1335
330	982
330	1485
330	814
330	554
330	384
330	1990
330	1529
330	1680
330	583
330	765
330	1437
330	1681
330	1598
330	1339
330	1092
330	1597
330	589
333	333
333	464
333	2820
333	4853
333	4162
333	2743
333	2530
335	554
335	1739
335	630
335	4203
345	3891
345	766
345	982
345	1680
345	814
345	930
345	583
345	3993
345	554
345	345
345	1339
345	2896
350	1173
350	2766
350	1892
350	350
350	2636
350	1942
350	3202
350	570
350	1450
350	4263
350	3191
350	3317
352	2018
352	3426
352	2358
352	1115
352	1707
352	625
352	5514
352	383
352	4899
352	5238
352	5090
354	5044
354	4468
354	2934
354	1407
363	1913
363	814
363	363
363	5032
363	4624
363	554
363	1331
363	4316
363	766
363	1211
363	982
363	1654
363	3585
363	1198
363	818
376	1020
376	3450
376	1773
376	2287
376	3277
376	4262
376	376
378	1245
378	1707
378	3916
378	1081
378	405
378	1870
378	1739
378	443
378	814
378	2913
378	1565
378	974
378	718
378	2062
378	2139
378	2394
378	3681
378	2297
378	829
378	1696
378	1589
378	592
378	5032
378	1437
378	4294
378	1498
378	2027
378	1339
378	1092
378	1598
378	1596
383	5015
383	1115
383	1707
383	5514
383	3426
383	4730
383	5090
383	2118
383	2359
383	632
383	4664
383	4177
383	1762
383	3064
384	845
384	3466
384	4097
384	1990
384	1485
384	4011
384	986
384	2682
384	3894
384	1350
384	814
384	3354
384	930
384	583
384	5032
384	1437
384	3176
384	3477
384	765
384	2884
384	1681
384	1339
384	3942
384	1597
384	3145
384	4870
384	1259
384	2896
387	1013
405	1245
405	1081
405	829
405	405
405	1870
405	443
405	1589
405	592
405	4294
405	3073
405	1498
405	974
405	718
405	2139
405	630
406	406
406	1486
406	5032
406	2456
406	407
406	2516
406	1654
406	1090
406	586
406	1992
406	818
407	2802
407	407
407	4243
407	2516
407	1654
407	586
407	1784
407	1992
407	3084
407	818
407	3085
416	5015
416	416
416	1718
416	4213
429	4710
429	1105
429	3839
429	449
429	429
429	798
429	3461
443	1245
443	443
443	3073
443	1081
443	974
443	718
443	630
449	1105
449	449
449	5564
449	3894
449	4250
453	2069
453	2025
453	2656
453	982
453	1988
453	2660
453	1998
453	522
453	2244
453	986
453	2455
453	3671
453	2818
453	5303
453	3114
453	1437
453	2021
453	1092
453	1598
453	2394
453	1259
464	2820
464	4853
464	4162
464	4526
464	2743
464	3749
464	3654
464	4793
464	4333
466	5493
475	1917
475	3294
475	1981
475	899
475	497
475	1736
475	5693
475	6178
475	5259
475	6034
475	2345
475	5536
475	1530
475	6000
475	2537
475	5795
475	6214
475	861
475	6108
481	2974
481	3214
481	488
488	4442
488	3898
488	2974
488	1983
488	488
488	2955
488	3668
488	3214
488	2369
488	5899
488	1468
488	2687
497	1615
497	1981
497	1736
497	1530
497	861
497	892
499	2123
499	3113
499	931
499	1250
499	2907
499	5358
499	3132
499	3175
499	4140
499	1030
499	1154
499	3477
499	2191
499	5032
499	2397
499	3354
499	938
499	3185
499	554
499	2974
499	3140
499	682
499	1211
499	1046
499	2178
499	762
499	3277
499	3860
499	1510
516	5175
516	5002
516	516
518	2253
518	2871
518	518
518	1586
518	1654
518	1013
518	1263
522	1245
522	1591
522	1081
522	2297
522	598
522	2025
522	2656
522	1483
522	1988
522	2660
522	2877
522	1696
522	1589
522	592
522	2913
522	2062
522	1598
522	1596
522	2394
522	1259
524	2186
524	4515
524	547
524	1407
524	3538
524	524
524	4460
534	4947
534	4362
534	4589
534	5235
534	3390
534	1942
534	3625
534	756
534	1090
534	1425
534	3880
534	965
547	4515
547	547
547	1407
547	3538
554	1397
554	2007
554	1913
554	1250
554	3681
554	931
554	3891
554	4923
554	1207
554	766
554	4130
554	3175
554	1485
554	1529
554	5227
554	1154
554	1680
554	814
554	930
554	583
554	3993
554	4730
554	4624
554	4022
554	1437
554	1123
554	1092
554	1339
554	1597
554	1598
554	1599
554	964
554	2896
556	4515
556	1673
556	4319
556	3550
556	1532
570	4642
570	4246
570	2928
570	1187
570	2383
570	4964
570	3767
570	4773
570	1362
570	858
570	4263
570	4429
570	3379
570	818
570	3894
570	1479
570	3398
570	1885
570	3317
570	965
570	1892
570	2766
570	1942
570	3334
570	5150
570	1654
570	2619
570	2915
570	1350
570	861
570	4681
570	3715
570	3766
570	1173
570	1845
570	3016
570	3436
570	2105
570	1020
570	4463
570	2088
570	2340
570	1083
570	3858
570	5715
570	756
570	1425
570	3191
580	4840
580	1855
580	1892
580	4151
580	1600
580	1942
580	4584
580	1104
580	2112
580	3045
580	2413
580	3094
580	4100
580	1173
580	2290
580	4224
580	992
580	2636
580	2637
580	5113
580	580
583	1335
583	2638
583	931
583	3891
583	766
583	982
583	1485
583	814
583	3993
583	2896
583	1990
583	1529
583	1680
583	930
583	1437
583	765
583	1681
583	1598
583	1339
583	1597
583	1092
583	589
586	3593
586	2208
586	1542
586	2906
586	4243
586	2516
586	1654
586	586
586	1784
586	2666
586	1992
586	3084
586	818
586	4051
589	930
589	1485
589	589
589	2896
592	1245
592	1081
592	1870
592	2244
592	814
592	2913
592	3073
592	974
592	2062
592	2139
592	630
592	629
592	2297
592	829
592	1696
592	2455
592	1589
592	592
592	4294
592	1498
592	1596
598	1591
598	3113
598	3114
598	1483
598	2877
598	2394
600	3354
622	3292
622	4840
622	2788
622	4463
622	2564
622	2383
625	1917
625	4472
625	4664
625	3742
625	4212
625	3469
625	856
625	1384
625	2551
625	954
625	1888
629	1245
629	2297
629	1081
629	1696
629	1589
629	2913
629	974
629	1596
630	1245
630	3891
630	1081
630	1870
630	1739
630	2913
630	974
630	718
630	2062
630	2139
630	3681
630	2297
630	829
630	1696
630	5283
630	1589
630	4294
630	1498
630	1673
630	1596
632	1247
632	2358
632	1115
632	3395
632	5514
632	4730
632	5846
632	3895
632	4199
632	5395
632	1920
634	4310
634	2379
634	2577
634	5085
634	5974
634	5597
634	3073
634	6037
634	3891
634	5785
634	3534
634	4724
634	4153
634	798
635	1198
635	5234
635	5189
635	1318
635	3662
650	4229
656	1090
656	1266
666	4947
666	3698
666	4615
666	5829
666	3395
666	2736
666	3977
666	3769
666	1654
666	793
666	2912
666	5501
666	818
682	3175
682	1030
687	5316
687	2788
687	5150
687	5895
687	3894
687	2425
687	3836
687	1992
687	2719
687	4681
687	4064
718	1245
718	3073
718	1081
718	974
741	5584
741	3855
741	1393
741	1941
741	741
741	4740
741	2145
747	3529
747	5646
756	4246
756	1187
756	1083
756	3212
756	756
756	1425
756	2915
756	965
756	3379
762	3450
762	1983
762	2126
762	2955
762	3175
762	858
762	2369
762	938
762	1020
762	1046
762	1083
762	1260
762	1263
762	1510
765	1990
765	1485
765	986
765	814
765	930
765	765
765	1437
765	1681
765	1339
765	1597
765	3145
765	1259
765	2896
766	1913
766	2902
766	4127
766	2968
766	3891
766	1654
766	5358
766	982
766	818
766	3869
766	1680
766	3234
766	3354
766	814
766	930
766	3993
766	4624
766	4165
766	1123
766	1339
766	1092
766	2896
787	5351
790	2123
790	982
790	2868
790	1339
790	790
790	3631
790	986
793	1850
793	3395
793	5704
793	5938
793	2912
796	3263
796	1892
796	2636
796	796
798	1397
798	3385
798	3662
798	5697
798	3176
798	2968
798	4127
798	1709
798	1123
798	3214
798	4928
798	3585
798	1198
798	4326
798	1930
814	1913
814	1707
814	3916
814	1839
814	2968
814	4923
814	1081
814	5820
814	4130
814	982
814	2829
814	1485
814	1739
814	3214
814	3338
814	5227
814	818
814	1565
814	2397
814	3663
814	2913
814	4565
814	4730
814	1123
814	1211
814	4165
814	3662
814	974
814	2062
814	964
814	2394
814	2896
814	1397
814	3681
814	4316
814	4127
814	2007
814	2297
814	1654
814	1990
814	1529
814	1696
814	3341
814	1589
814	930
814	5032
814	4624
814	1437
814	4022
814	2027
814	2108
814	1681
814	1596
814	1598
814	1339
814	1013
814	1092
814	1597
814	1599
814	1245
818	907
818	1913
818	2251
818	1542
818	2425
818	2456
818	5105
818	2788
818	1362
818	4130
818	3291
818	2912
818	2035
818	4262
818	3084
818	3234
818	3156
818	1486
818	4570
818	2736
818	1123
818	2802
818	1211
818	2221
818	4243
818	3897
818	1475
818	1975
818	2394
818	3317
818	1266
818	3450
818	1942
818	4209
818	1481
818	3161
818	2666
818	861
818	1025
818	3045
818	4051
818	3251
818	3880
818	1992
818	1365
818	819
818	1784
818	3869
818	5032
818	1329
818	2356
818	4018
818	4624
818	3687
818	1020
818	1842
818	4545
818	1178
818	2512
818	1926
818	2516
818	2767
818	3522
818	1182
818	5715
818	1090
818	2854
818	3104
818	2265
818	2687
818	3442
819	1266
819	3450
819	2425
819	1025
819	1654
819	1362
819	3045
819	4262
819	819
819	2356
819	3687
819	1020
819	2221
819	2512
819	1475
819	1090
819	1975
819	2854
829	1245
829	829
829	1870
829	2244
829	1589
829	4294
829	3073
829	1498
829	974
829	2062
829	2139
845	3466
845	982
845	3585
845	2884
845	986
856	1917
858	4007
858	2766
858	938
858	3450
858	1020
858	1083
858	2126
858	858
858	1260
858	1263
858	4429
861	1917
861	3294
861	1981
861	899
861	1736
861	2713
861	1615
861	4607
861	892
861	2906
861	2382
861	1654
861	2912
861	2345
861	1530
861	861
865	4515
865	4348
865	3538
865	2045
873	3787
873	5205
881	1565
881	3681
881	882
881	2027
892	1247
892	3294
892	1981
892	1736
892	899
892	2713
892	5764
892	4209
892	2788
892	2345
892	1530
892	1090
892	3715
892	2537
892	1917
892	1468
892	3148
899	1736
899	2345
899	2382
907	1654
930	2638
930	3891
930	1335
930	931
930	982
930	1485
930	3993
930	1990
930	1529
930	1680
930	1437
930	1681
930	1339
930	1092
930	1597
930	1598
931	931
931	1250
931	982
931	3175
931	1529
931	1154
931	1680
931	2397
931	1598
931	2896
938	3113
938	3450
938	2126
938	3175
938	3132
938	1030
938	938
938	2702
938	3140
938	1020
938	1083
938	1260
938	1263
954	2551
954	1384
964	1250
964	5445
964	1983
964	5944
964	1452
964	2955
964	2369
964	1154
964	5898
964	1680
964	2191
964	5798
964	3687
964	5321
964	1046
964	3911
964	2178
964	1598
964	4785
964	1510
965	4362
965	1425
974	3891
974	2045
974	3538
974	1081
974	5342
974	2334
974	1870
974	2913
974	3073
974	3387
974	5592
974	5921
974	5927
974	2062
974	2139
974	4998
974	4432
974	2569
974	2297
974	4515
974	1696
974	5774
974	5283
974	1589
974	5032
974	5192
974	4294
974	1498
974	1673
974	1596
974	3859
982	1913
982	1591
982	3891
982	2968
982	4923
982	1483
982	4130
982	2868
982	2877
982	3585
982	3214
982	3338
982	3993
982	4730
982	4165
982	1709
982	3662
982	1123
982	4565
982	4569
982	2062
982	2394
982	2896
982	1397
982	2007
982	1331
982	4127
982	1529
982	1680
982	3341
982	4624
982	3114
982	4022
982	1598
982	1092
982	1599
986	2638
986	2069
986	4756
986	3677
986	2021
986	1681
986	3703
986	2868
986	1990
986	1598
986	1998
986	3585
986	3208
986	1259
992	3094
992	1855
992	1892
992	992
992	2637
992	5113
992	1104
992	2112
1005	4725
1007	4971
1007	3294
1013	5984
1013	2871
1013	3891
1013	1709
1013	1586
1013	3662
1013	5258
1013	2732
1013	1654
1013	2829
1013	3047
1013	2832
1019	1437
1020	4642
1020	3450
1020	1773
1020	1942
1020	2287
1020	2126
1020	1654
1020	1362
1020	4095
1020	4262
1020	1845
1020	2105
1020	4920
1020	4228
1020	5412
1020	2767
1020	1083
1020	5408
1020	1263
1020	1260
1020	1090
1020	1466
1020	3277
1025	1654
1030	3477
1030	3113
1030	3140
1030	2907
1030	2178
1030	3175
1030	3132
1030	1030
1030	3277
1046	1983
1046	2955
1046	3175
1046	2369
1046	1510
1081	1245
1081	2297
1081	1081
1081	1696
1081	2455
1081	1589
1081	2913
1081	3073
1081	1596
1083	4246
1083	3450
1083	1187
1083	2235
1083	2126
1083	2915
1083	4503
1083	1083
1083	1260
1083	1263
1083	4198
1090	4947
1090	2713
1090	1266
1090	3450
1090	1942
1090	2425
1090	1615
1090	1654
1090	1362
1090	3880
1090	6116
1090	1486
